Bag_Time,M1_ID,M1_Mode,M1_Pos_rad,M1_Vel_rads,M1_Curr_Amps,M1_Volt,M2_ID,M2_Mode,M2_Pos_rad,M2_Vel_rads,M2_Curr_Amps,M2_Volt
1776139376.0875986,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2811849117279053,2.8537180423736572,-0.010999999940395355,12.0
1776139376.1036758,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.290388822555542,1.7506000995635986,-0.004000000189989805,12.0
1776139376.1195612,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2949907779693604,1.0071946382522583,0.0,12.0
1776139376.135603,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2949907779693604,0.5275781154632568,0.0,12.0
1776139376.1515448,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.2637890577316284,0.0010000000474974513,12.0
1776139376.1674805,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.11990412324666977,0.0020000000949949026,12.0
1776139376.1835043,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.04796164855360985,0.0020000000949949026,12.0
1776139376.1994522,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.023980824276804924,0.0020000000949949026,12.0
1776139376.2156289,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.2315443,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.2474515,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.2636154,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.2794878,1.0,3.0,3.650874376296997,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.2955143,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.3116543,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.3276815,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.3435056,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.3595014,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.3754895,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.3914783,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.407698,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.4236288,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.4395776,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.4557502,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.4717112,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.4876478,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.5036392,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.5196767,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.5356987,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.5517933,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.5677097,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.5837493,1.0,3.0,3.650874376296997,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.5996752,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.6156726,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.6317742,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0,12.0
1776139376.647823,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.6637774,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.6797879,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0,12.0
1776139376.695719,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.7118056,1.0,3.0,3.650874376296997,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2980587482452393,0.0,0.0010000000474974513,12.0
1776139376.7276957,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.7437537,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.7597797,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0,12.0
1776139376.7756593,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.7919421,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.8077075,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.8235812,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.8395765,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.8556588,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.87149,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.8876107,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0,12.0
1776139376.903668,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.919685,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.935633,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.9516218,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.9677012,1.0,3.0,3.650874376296997,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139376.983646,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139376.9995837,1.0,3.0,3.650874376296997,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.015709,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.03156,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.0476863,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.0636816,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.079835,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.09569,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.1116152,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.1276755,1.0,3.0,3.650874376296997,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2980587482452393,0.0,0.0020000000949949026,12.0
1776139377.1435542,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0,12.0
1776139377.159651,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0,12.0
1776139377.1756706,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.1916485,1.0,3.0,3.650874376296997,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.207552,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0,12.0
1776139377.223494,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.239463,1.0,3.0,3.650874376296997,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.2555563,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0,12.0
1776139377.2716079,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.287499,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.3035088,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.31945,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.3354607,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.3515925,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.3675826,1.0,3.0,3.650874376296997,0.0,-0.0010000000474974513,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.3836615,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.3995786,1.0,3.0,3.650874376296997,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0,12.0
1776139377.4154813,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.4314256,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.4475052,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.463421,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.4795563,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.4954832,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.5114982,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.527455,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.5433772,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.55942,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.5753455,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2980587482452393,0.0,0.0020000000949949026,12.0
1776139377.5915065,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.607491,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.6236567,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.6394727,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.6553757,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.671377,1.0,3.0,3.650874376296997,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.6874502,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.003000000026077032,12.0
1776139377.7034414,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.719402,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.735506,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.751685,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.7675223,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.7835503,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.799516,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.8155677,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.8314145,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.8475137,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.8635428,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.003000000026077032,12.0
1776139377.8794522,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.8955638,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0,12.0
1776139377.9115646,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139377.9274583,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2980587482452393,0.0,0.0020000000949949026,12.0
1776139377.943508,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.9594166,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139377.9754722,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2980587482452393,0.0,0.0020000000949949026,12.0
1776139377.9915354,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.0075033,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.0236654,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.0394812,1.0,3.0,3.650874376296997,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.0554535,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.0714922,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.087446,1.0,3.0,3.650874376296997,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0,12.0
1776139378.1034734,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2980587482452393,0.0,0.0020000000949949026,12.0
1776139378.1194704,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.135485,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2980587482452393,0.0,0.0020000000949949026,12.0
1776139378.151451,1.0,3.0,3.650874376296997,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.167485,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.183519,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.1994553,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.215426,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.2316074,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.247406,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.2635248,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2980587482452393,0.0,0.0020000000949949026,12.0
1776139378.2794957,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.2955596,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.3115919,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.327452,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.3433836,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.3594801,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.3754292,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.3916867,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.4075055,1.0,3.0,3.650874376296997,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.423286,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.4394925,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.4555907,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.4714808,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.4876199,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.003000000026077032,12.0
1776139378.5035615,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2980587482452393,0.0,0.0020000000949949026,12.0
1776139378.5194829,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.5354815,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0,12.0
1776139378.551566,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.5674875,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.5834327,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.5992968,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.6154156,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0,12.0
1776139378.6314635,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.647559,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.6634388,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.6794553,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.6954787,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.7114673,1.0,3.0,3.650874376296997,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.7275443,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0020000000949949026,12.0
1776139378.7435503,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.003000000026077032,12.0
1776139378.7593572,1.0,3.0,3.6493403911590576,0.0,-0.003000000026077032,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
1776139378.7754338,1.0,3.0,3.6493403911590576,0.0,-0.0020000000949949026,12.100000381469727,2.0,3.0,3.2965247631073,0.0,0.0010000000474974513,12.0
